id,displayName,description,icon,level,equipmentTier,weaponOwner,cargoSize,baseDamageMin,baseDamageMax,rangeMin,rangeMax,energyCostMin,energyCostMax,projectileLifetimeMin,projectileLifetimeMax,isHitscan,weaponType,damageType,targetingMode,projectilePrefabRef,usesAmmo,maxAmmoChargesMin,maxAmmoChargesMax
weapon_infected_tendril_silver_L08_01,Биохлыст,"Рывок-щупальце / биохлыст. Почти мгновенная короткая атака на ближней дистанции. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_tendril,8,Silver,Infected,12,68,84,5.07,5.61,5,7,1,1,True,Tendril,Biological,SelectedTarget,prefab_weapon_infected_tendril_projectile,False,0,0
weapon_infected_tendril_silver_L09_01,Биохлыст,"Рывок-щупальце / биохлыст. Почти мгновенная короткая атака на ближней дистанции. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_tendril,9,Silver,Infected,13,74,92,5.19,5.73,5,7,1,1,True,Tendril,Biological,SelectedTarget,prefab_weapon_infected_tendril_projectile,False,0,0
weapon_infected_tendril_silver_L10_01,Биохлыст,"Рывок-щупальце / биохлыст. Почти мгновенная короткая атака на ближней дистанции. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_tendril,10,Silver,Infected,14,80,98,5.3,5.86,6,8,1,1,True,Tendril,Biological,SelectedTarget,prefab_weapon_infected_tendril_projectile,False,0,0
weapon_infected_burst_silver_L01_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,1,Silver,Infected,4,45,56,5.22,5.78,4,6,5,7,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L02_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,2,Silver,Infected,5,54,68,5.34,5.9,4,6,5,7,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L03_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,3,Silver,Infected,6,64,80,5.45,6.03,4,6,5,7,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L04_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,4,Silver,Infected,7,74,92,5.57,6.15,5,7,5,7,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L05_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,5,Silver,Infected,8,84,104,5.68,6.28,5,7,5,7,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L06_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,6,Silver,Infected,9,94,116,5.79,6.41,5,7,5,7,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L07_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,7,Silver,Infected,10,104,128,5.91,6.53,6,8,5,7,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L08_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,8,Silver,Infected,11,114,140,6.02,6.66,6,8,5,7,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L09_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,9,Silver,Infected,12,124,152,6.14,6.78,6,8,4,6,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
weapon_infected_burst_silver_L10_01,Пульсирующий нарыв,"Большой пульсирующий нарыв-снаряд, который выглядит нестабильным и готовым взорваться. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_burst,10,Silver,Infected,13,134,164,6.25,6.91,7,9,4,6,False,Burst,Biological,SelectedTarget,prefab_weapon_infected_burst_projectile,False,0,0
