id,displayName,description,icon,level,equipmentTier,weaponOwner,cargoSize,baseDamageMin,baseDamageMax,rangeMin,rangeMax,energyCostMin,energyCostMax,projectileLifetimeMin,projectileLifetimeMax,isHitscan,weaponType,damageType,targetingMode,projectilePrefabRef,usesAmmo,maxAmmoChargesMin,maxAmmoChargesMax,autoDetectShotType,shotType,shotCount
weapon_common_missile_bronze_L03_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,3,Bronze,PlayerAndRangers,9,49,61,186.14,207.34,6,8,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,22,33,False,MissileSwarm,1
weapon_common_missile_silver_L03_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,3,Silver,PlayerAndRangers,8,58,72,196.74,219.02,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,26,39,False,MissileSwarm,1
weapon_common_missile_gold_L03_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,3,Gold,PlayerAndRangers,7,67,83,209.51,233.15,4,6,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,30,45,False,MissileSwarm,1
weapon_common_missile_bronze_L04_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,4,Bronze,PlayerAndRangers,10,57,71,188.86,210.60,7,9,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,24,36,False,MissileSwarm,1
weapon_common_missile_silver_L04_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,4,Silver,PlayerAndRangers,9,67,83,199.73,222.55,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,28,42,False,MissileSwarm,1
weapon_common_missile_gold_L04_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,4,Gold,PlayerAndRangers,8,77,95,212.77,236.96,5,7,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,32,48,False,MissileSwarm,1
weapon_common_missile_bronze_L05_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,5,Bronze,PlayerAndRangers,11,65,80,192.12,213.86,7,9,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,26,38,False,MissileSwarm,1
weapon_common_missile_silver_L05_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,5,Silver,PlayerAndRangers,10,76,94,202.99,225.82,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,30,45,False,MissileSwarm,1
weapon_common_missile_gold_L05_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,5,Gold,PlayerAndRangers,9,87,108,216.03,240.22,5,7,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,34,52,False,MissileSwarm,1
weapon_common_missile_bronze_L06_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,6,Bronze,PlayerAndRangers,12,71,88,194.84,217.12,7,9,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,27,41,False,MissileSwarm,1
weapon_common_missile_silver_L06_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,6,Silver,PlayerAndRangers,11,84,104,205.98,229.35,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,32,48,False,MissileSwarm,1
weapon_common_missile_gold_L06_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,6,Gold,PlayerAndRangers,10,97,120,219.29,244.02,5,7,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,37,55,False,MissileSwarm,1
weapon_common_missile_bronze_L07_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,7,Bronze,PlayerAndRangers,13,79,98,197.83,220.38,8,10,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,29,43,False,MissileSwarm,1
weapon_common_missile_silver_L07_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,7,Silver,PlayerAndRangers,12,93,115,208.97,232.88,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,34,51,False,MissileSwarm,1
weapon_common_missile_gold_L07_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,7,Gold,PlayerAndRangers,11,107,132,222.55,247.83,6,8,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,39,59,False,MissileSwarm,1
weapon_common_missile_bronze_L08_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,8,Bronze,PlayerAndRangers,14,87,107,200.82,223.64,8,10,5,7,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,31,46,False,MissileSwarm,1
weapon_common_missile_silver_L08_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,8,Silver,PlayerAndRangers,13,102,126,212.23,236.14,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,36,54,False,MissileSwarm,1
weapon_common_missile_gold_L08_01,Ракетная установка,"Одна управляемая ракета с голубым двигателем и коротким хвостом. Медленная, но сильная. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_missile,8,Gold,PlayerAndRangers,12,117,145,225.82,251.36,6,8,3,5,False,Missile,Explosive,SelectedTarget,prefab_weapon_common_missile_projectile,True,41,62,False,MissileSwarm,1
