id,displayName,description,level,groupKind,allyType,enemyFaction,strengthRank,strengthOrder,weaponOwner,weaponOwnerKey,variant,weaponCount,powerScore,tierPattern,familyPattern,weaponConfig01,weaponConfig02,weaponConfig03,weaponConfig04,weaponConfig05,actualWeaponCount,countCheck,strictLevelCheck,ownerCheck,referenceCheck,duplicateCheck,mixedTierCheck,allyOrderCheck,overallCheck,sourceBranch,sourceCsvPath,sourceNote
weapon_group_ally_medic_L01_01,"Медики — уровень 1, вариант 1","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 1; weapon count: 1; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",1,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,1,1,103,Bronze,plasma,weapon_common_plasma_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L01_02,"Медики — уровень 1, вариант 2","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 1; weapon count: 1; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",1,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,2,1,103,Bronze,plasma,weapon_common_plasma_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L01_03,"Медики — уровень 1, вариант 3","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 1; weapon count: 1; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",1,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,3,1,103,Bronze,plasma,weapon_common_plasma_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L01_04,"Медики — уровень 1, вариант 4","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 1; weapon count: 1; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",1,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,4,1,105,Bronze,missile,weapon_common_missile_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L01_05,"Медики — уровень 1, вариант 5","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 1; weapon count: 1; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",1,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,5,1,103,Bronze,plasma,weapon_common_plasma_bronze_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L02_01,"Медики — уровень 2, вариант 1","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 2; weapon count: 1; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",2,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,1,1,103,Bronze,plasma,weapon_common_plasma_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L02_02,"Медики — уровень 2, вариант 2","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 2; weapon count: 1; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",2,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,2,1,103,Bronze,plasma,weapon_common_plasma_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L02_03,"Медики — уровень 2, вариант 3","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 2; weapon count: 1; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",2,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,3,1,103,Bronze,plasma,weapon_common_plasma_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L02_04,"Медики — уровень 2, вариант 4","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 2; weapon count: 1; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",2,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,4,1,105,Bronze,missile,weapon_common_missile_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L02_05,"Медики — уровень 2, вариант 5","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 2; weapon count: 1; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",2,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,5,1,103,Bronze,plasma,weapon_common_plasma_bronze_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L03_01,"Медики — уровень 3, вариант 1","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 3; weapon count: 2; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",3,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,1,2,305,Silver + Bronze,plasma + laser,weapon_common_plasma_silver_L03_01,weapon_common_laser_bronze_L03_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L03_02,"Медики — уровень 3, вариант 2","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 3; weapon count: 2; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",3,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,2,2,305,Silver + Bronze,plasma + laser,weapon_common_plasma_silver_L03_01,weapon_common_laser_bronze_L03_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L03_03,"Медики — уровень 3, вариант 3","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 3; weapon count: 2; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",3,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,3,2,304,Silver + Bronze,plasma + pulse,weapon_common_plasma_silver_L03_01,weapon_common_pulse_bronze_L03_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L03_04,"Медики — уровень 3, вариант 4","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 3; weapon count: 2; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",3,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,4,2,307,Silver + Bronze,missile + laser,weapon_common_missile_silver_L03_01,weapon_common_laser_bronze_L03_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L03_05,"Медики — уровень 3, вариант 5","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 3; weapon count: 2; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",3,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,5,2,305,Silver + Bronze,plasma + laser,weapon_common_plasma_silver_L03_01,weapon_common_laser_bronze_L03_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L04_01,"Медики — уровень 4, вариант 1","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 4; weapon count: 2; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",4,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,1,2,305,Silver + Bronze,plasma + laser,weapon_common_plasma_silver_L04_01,weapon_common_laser_bronze_L04_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L04_02,"Медики — уровень 4, вариант 2","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 4; weapon count: 2; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",4,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,2,2,305,Silver + Bronze,plasma + laser,weapon_common_plasma_silver_L04_01,weapon_common_laser_bronze_L04_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_medic_L04_03,"Медики — уровень 4, вариант 3","Защитно-поддерживающие группы медиков: оружие заметно лучше транспорта и гражданских, но слабее рейнджеров. Strict-level: 4; weapon count: 2; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",4,Ally,Medic,,3,3 — after Ranger,PlayerAndRangers,common,3,2,304,Silver + Bronze,plasma + pulse,weapon_common_plasma_silver_L04_01,weapon_common_pulse_bronze_L04_01,,,,2,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
